Location,Site_Name,Latitude,Longitude,Solar_GW,Wind_GW,Battery_GWh,System_Capacity_Factor,LCOE_USD_per_MWh,Annual_Load_MWh,Energy_Served_MWh,Unmet_Load_MWh,Overproduction_MWh
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,3.00,0.0013,44747.68,8760000.00,11587.57,8748412.43,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,4.00,0.0014,42989.21,8760000.00,12061.91,8747938.09,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,5.00,0.0014,41363.82,8760000.00,12536.25,8747463.75,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,6.00,0.0015,39856.94,8760000.00,13010.59,8746989.41,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,7.00,0.0015,38456.07,8760000.00,13484.93,8746515.07,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,8.00,0.0016,37150.40,8760000.00,13959.27,8746040.73,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,9.00,0.0016,35930.53,8760000.00,14433.62,8745566.38,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,10.00,0.0017,34788.31,8760000.00,14907.96,8745092.04,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,11.00,0.0018,33716.54,8760000.00,15382.30,8744617.70,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,12.00,0.0018,32708.88,8760000.00,15856.64,8744143.36,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,13.00,0.0019,31759.77,8760000.00,16330.98,8743669.02,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,14.00,0.0019,30864.23,8760000.00,16805.32,8743194.68,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,15.00,0.0020,30017.84,8760000.00,17279.67,8742720.33,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,1.00,0.0014,49008.02,8760000.00,12090.96,8747909.04,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,2.00,0.0014,47159.17,8760000.00,12565.30,8747434.70,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,3.00,0.0015,45444.83,8760000.00,13039.64,8746960.36,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,4.00,0.0015,43850.81,8760000.00,13513.99,8746486.01,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,5.00,0.0016,42364.92,8760000.00,13988.33,8746011.67,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,6.00,0.0017,40976.50,8760000.00,14462.67,8745537.33,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,7.00,0.0017,39676.26,8760000.00,14937.01,8745062.99,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,8.00,0.0018,38456.06,8760000.00,15411.35,8744588.65,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,9.00,0.0018,37308.73,8760000.00,15885.69,8744114.31,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,10.00,0.0019,36227.91,8760000.00,16360.04,8743639.96,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,11.00,0.0019,35208.02,8760000.00,16834.38,8743165.62,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,12.00,0.0020,34244.03,8760000.00,17308.72,8742691.28,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,13.00,0.0020,33331.47,8760000.00,17783.06,8742216.94,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,14.00,0.0021,32466.32,8760000.00,18257.40,8741742.60,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,8.00,0.00,15.00,0.0021,31644.99,8760000.00,18731.74,8741268.26,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,1.00,0.0002,42423.51,8760000.00,1746.26,8758253.74,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,2.00,0.0003,33368.28,8760000.00,2220.60,8757779.40,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,3.00,0.0003,27500.70,8760000.00,2694.94,8757305.06,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,4.00,0.0004,23389.49,8760000.00,3169.28,8756830.72,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,5.00,0.0004,20348.71,8760000.00,3643.62,8756356.38,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,6.00,0.0005,18008.45,8760000.00,4117.96,8755882.04,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,7.00,0.0005,16151.61,8760000.00,4592.31,8755407.69,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,8.00,0.0006,14642.48,8760000.00,5066.65,8754933.35,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,9.00,0.0006,13391.73,8760000.00,5540.99,8754459.01,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,10.00,0.0007,12338.24,8760000.00,6015.33,8753984.67,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,11.00,0.0007,11438.75,8760000.00,6489.67,8753510.33,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,12.00,0.0008,10661.79,8760000.00,6964.01,8753035.99,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,13.00,0.0008,9983.91,8760000.00,7438.36,8752561.64,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,14.00,0.0009,9387.32,8760000.00,7912.70,8752087.30,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,1.00,0.00,15.00,0.0010,8858.21,8760000.00,8387.04,8751612.96,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,1.00,0.0003,49085.98,8760000.00,3018.17,8756981.83,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,2.00,0.0004,42423.63,8760000.00,3492.51,8756507.49,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,3.00,0.0005,37354.60,8760000.00,3966.85,8756033.15,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,4.00,0.0005,33368.36,8760000.00,4441.19,8755558.81,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,5.00,0.0006,30151.38,8760000.00,4915.54,8755084.46,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,6.00,0.0006,27500.70,8760000.00,5389.88,8754610.12,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,7.00,0.0007,25278.82,8760000.00,5864.22,8754135.78,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,8.00,0.0007,23389.49,8760000.00,6338.56,8753661.44,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,9.00,0.0008,21763.25,8760000.00,6812.90,8753187.10,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,10.00,0.0008,20348.71,8760000.00,7287.24,8752712.76,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,11.00,0.0009,19107.05,8760000.00,7761.59,8752238.41,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,12.00,0.0009,18008.43,8760000.00,8235.93,8751764.07,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,13.00,0.0010,17029.47,8760000.00,8710.27,8751289.73,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,14.00,0.0010,16151.63,8760000.00,9184.61,8750815.39,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,2.00,0.00,15.00,0.0011,15360.01,8760000.00,9658.95,8750341.05,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,1.00,0.0005,51797.92,8760000.00,4290.08,8755709.92,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,2.00,0.0005,46644.15,8760000.00,4764.42,8755235.58,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,3.00,0.0006,42423.59,8760000.00,5238.77,8754761.23,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,4.00,0.0007,38903.95,8760000.00,5713.11,8754286.89,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,5.00,0.0007,35923.96,8760000.00,6187.45,8753812.55,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,6.00,0.0008,33368.33,8760000.00,6661.79,8753338.21,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,7.00,0.0008,31152.45,8760000.00,7136.13,8752863.87,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,8.00,0.0009,29212.79,8760000.00,7610.47,8752389.53,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,9.00,0.0009,27500.70,8760000.00,8084.82,8751915.18,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,10.00,0.0010,25978.40,8760000.00,8559.16,8751440.84,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,11.00,0.0010,24615.98,8760000.00,9033.50,8750966.50,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,12.00,0.0011,23389.49,8760000.00,9507.84,8750492.16,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,13.00,0.0011,22279.57,8760000.00,9982.18,8750017.82,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,14.00,0.0012,21270.35,8760000.00,10456.52,8749543.48,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,3.00,0.00,15.00,0.0012,20348.69,8760000.00,10930.87,8749069.13,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,1.00,0.0006,53269.43,8760000.00,5562.00,8754438.00,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,2.00,0.0007,49085.98,8760000.00,6036.34,8753963.66,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,3.00,0.0007,45512.11,8760000.00,6510.68,8753489.32,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,4.00,0.0008,42423.63,8760000.00,6985.02,8753014.98,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,5.00,0.0009,39727.95,8760000.00,7459.36,8752540.64,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,6.00,0.0009,37354.60,8760000.00,7933.70,8752066.30,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,7.00,0.0010,35248.99,8760000.00,8408.05,8751591.95,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,8.00,0.0010,33368.32,8760000.00,8882.39,8751117.61,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,9.00,0.0011,31678.33,8760000.00,9356.73,8750643.27,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,10.00,0.0011,30151.41,8760000.00,9831.07,8750168.93,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,11.00,0.0012,28765.06,8760000.00,10305.41,8749694.59,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,12.00,0.0012,27500.72,8760000.00,10779.75,8749220.25,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,13.00,0.0013,26342.94,8760000.00,11254.10,8748745.90,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,14.00,0.0013,25278.82,8760000.00,11728.44,8748271.56,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,4.00,0.00,15.00,0.0014,24297.44,8760000.00,12202.78,8747797.22,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,1.00,0.0008,54193.27,8760000.00,6833.91,8753166.09,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,2.00,0.0008,50677.94,8760000.00,7308.25,8752691.75,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,3.00,0.0009,47591.12,8760000.00,7782.59,8752217.41,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,4.00,0.0009,44858.96,8760000.00,8256.93,8751743.07,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,5.00,0.0010,42423.61,8760000.00,8731.28,8751268.72,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,6.00,0.0011,40239.28,8760000.00,9205.62,8750794.38,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,7.00,0.0011,38269.03,8760000.00,9679.96,8750320.04,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,8.00,0.0012,36482.85,8760000.00,10154.30,8749845.70,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,9.00,0.0012,34856.10,8760000.00,10628.64,8749371.36,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,10.00,0.0013,33368.34,8760000.00,11102.98,8748897.02,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,11.00,0.0013,32002.47,8760000.00,11577.33,8748422.67,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,12.00,0.0014,30744.14,8760000.00,12051.67,8747948.33,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,13.00,0.0014,29581.12,8760000.00,12526.01,8747473.99,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,14.00,0.0015,28502.96,8760000.00,13000.35,8746999.65,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,5.00,0.00,15.00,0.0015,27500.72,8760000.00,13474.69,8746525.31,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,1.00,0.0009,54827.19,8760000.00,8105.82,8751894.18,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,2.00,0.0010,51797.92,8760000.00,8580.16,8751419.84,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,3.00,0.0010,49085.98,8760000.00,9054.51,8750945.49,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,4.00,0.0011,46644.10,8760000.00,9528.85,8750471.15,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,5.00,0.0011,44433.80,8760000.00,10003.19,8749996.81,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,6.00,0.0012,42423.63,8760000.00,10477.53,8749522.47,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,7.00,0.0013,40587.59,8760000.00,10951.87,8749048.13,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,8.00,0.0013,38903.99,8760000.00,11426.21,8748573.79,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,9.00,0.0014,37354.57,8760000.00,11900.56,8748099.44,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,10.00,0.0014,35923.96,8760000.00,12374.90,8747625.10,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,11.00,0.0015,34598.97,8760000.00,12849.24,8747150.76,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,12.00,0.0015,33368.33,8760000.00,13323.58,8746676.42,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,13.00,0.0016,32222.30,8760000.00,13797.92,8746202.08,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,14.00,0.0016,31152.45,8760000.00,14272.26,8745727.74,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,6.00,0.00,15.00,0.0017,30151.40,8760000.00,14746.61,8745253.39,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,1.00,0.0011,55289.08,8760000.00,9377.74,8750622.26,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,2.00,0.0011,52628.66,8760000.00,9852.08,8750147.92,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,3.00,0.0012,50212.65,8760000.00,10326.42,8749673.58,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,4.00,0.0012,48008.85,8760000.00,10800.76,8749199.24,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,5.00,0.0013,45990.47,8760000.00,11275.10,8748724.90,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,6.00,0.0013,44135.02,8760000.00,11749.45,8748250.55,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,7.00,0.0014,42423.62,8760000.00,12223.79,8747776.21,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,8.00,0.0014,40840.07,8760000.00,12698.13,8747301.87,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,9.00,0.0015,39370.57,8760000.00,13172.47,8746827.53,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,10.00,0.0016,38003.22,8760000.00,13646.81,8746353.19,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,11.00,0.0016,36727.74,8760000.00,14121.15,8745878.85,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,12.00,0.0017,35535.15,8760000.00,14595.49,8745404.51,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,13.00,0.0017,34417.63,8760000.00,15069.84,8744930.16,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,14.00,0.0018,33368.32,8760000.00,15544.18,8744455.82,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,7.00,0.00,15.00,0.0018,32381.17,8760000.00,16018.52,8743981.48,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,1.00,0.0012,55640.70,8760000.00,10649.65,8749350.35,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,2.00,0.0013,53269.48,8760000.00,11123.99,8748876.01,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,3.00,0.0013,51092.21,8760000.00,11598.33,8748401.67,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,4.00,0.0014,49085.98,8760000.00,12072.68,8747927.32,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,5.00,0.0014,47231.49,8760000.00,12547.02,8747452.98,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,6.00,0.0015,45512.11,8760000.00,13021.36,8746978.64,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,7.00,0.0015,43913.60,8760000.00,13495.70,8746504.30,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,8.00,0.0016,42423.63,8760000.00,13970.04,8746029.96,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,9.00,0.0016,41031.53,8760000.00,14444.38,8745555.62,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,10.00,0.0017,39727.92,8760000.00,14918.73,8745081.27,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,11.00,0.0018,38504.68,8760000.00,15393.07,8744606.93,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,12.00,0.0018,37354.57,8760000.00,15867.41,8744132.59,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,13.00,0.0019,36271.24,8760000.00,16341.75,8743658.25,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,14.00,0.0019,35249.01,8760000.00,16816.09,8743183.91,0.00
Lat-31.95_Lon115.86,site_8_Perth_Australia,-31.9505,115.8605,8.00,0.00,15.00,0.0020,34282.88,8760000.00,17290.43,8742709.57,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,1.00,0.0002,35977.74,8760000.00,2059.12,8757940.88,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,2.00,0.0003,29247.59,8760000.00,2533.46,8757466.54,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,3.00,0.0003,24640.18,8760000.00,3007.80,8756992.20,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,4.00,0.0004,21287.95,8760000.00,3482.15,8756517.85,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,5.00,0.0005,18739.58,8760000.00,3956.49,8756043.51,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,6.00,0.0005,16736.84,8760000.00,4430.83,8755569.17,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,7.00,0.0006,15121.44,8760000.00,4905.17,8755094.83,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,8.00,0.0006,13790.91,8760000.00,5379.51,8754620.49,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,9.00,0.0007,12676.01,8760000.00,5853.85,8754146.15,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,10.00,0.0007,11728.23,8760000.00,6328.20,8753671.80,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,11.00,0.0008,10912.64,8760000.00,6802.54,8753197.46,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,12.00,0.0008,10203.39,8760000.00,7276.88,8752723.12,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,13.00,0.0009,9580.94,8760000.00,7751.22,8752248.78,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,14.00,0.0009,9030.27,8760000.00,8225.56,8751774.44,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,1.00,0.00,15.00,0.0010,8539.66,8760000.00,8699.90,8751300.10,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,1.00,0.0004,40656.95,8760000.00,3643.90,8756356.10,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,2.00,0.0005,35977.74,8760000.00,4118.24,8755881.76,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,3.00,0.0005,32265.11,8760000.00,4592.58,8755407.42,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,4.00,0.0006,29247.59,8760000.00,5066.92,8754933.08,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,5.00,0.0006,26746.64,8760000.00,5541.27,8754458.73,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,6.00,0.0007,24640.14,8760000.00,6015.61,8753984.39,0.00
